Date,Open,High,Low,Close,Volume
37172,1.112143,1.167857,1.107143,1.157143,51996000
37173,1.146429,1.157143,1.116429,1.142857,43506400
37174,1.15,1.203571,1.139286,1.201429,76939800
37175,1.208571,1.267143,1.203571,1.267143,83540800
37176,1.236429,1.291429,1.204286,1.286429,71953000
37179,1.282143,1.312857,1.282143,1.285,79688000
37180,1.292143,1.3,1.269286,1.286429,50737400
37181,1.31,1.315,1.211429,1.213571,71384600
37182,1.235,1.302143,1.235,1.285714,153143200
37183,1.281429,1.314286,1.277143,1.307143,41697600
37186,1.300714,1.362143,1.292143,1.358571,97984600
37187,1.365714,1.387143,1.276429,1.295714,171245200
37188,1.29,1.363571,1.267857,1.353571,93606800
37189,1.317143,1.375,1.297143,1.370714,63737800
37190,1.347143,1.375,1.33,1.333571,69741000
37193,1.326429,1.333571,1.257143,1.259286,59795400
37194,1.241429,1.285714,1.218571,1.257143,69190800
37195,1.266429,1.314286,1.245714,1.254286,68437600
37196,1.260714,1.341429,1.232143,1.327857,78248800
37197,1.322857,1.347143,1.297143,1.326429,49301000
37200,1.345714,1.375,1.329286,1.362143,58948400
37201,1.354286,1.401429,1.323571,1.397857,79004800
37202,1.39,1.437857,1.380714,1.399286,95747400
37203,1.402143,1.420714,1.326429,1.336429,85535800
37204,1.328571,1.375,1.325,1.336429,33573400
37207,1.332857,1.369286,1.282857,1.339286,50374800
37208,1.362857,1.385,1.336429,1.383571,56168000
37209,1.399286,1.421429,1.367857,1.400714,55287400
37210,1.389286,1.421429,1.373571,1.389286,53257400
37211,1.376429,1.377857,1.314286,1.355,57666000
37214,1.357143,1.432143,1.354286,1.428571,83147400
37215,1.415714,1.442857,1.392857,1.395,69146000
37216,1.400714,1.414286,1.375714,1.405714,50395800
37218,1.407857,1.425,1.397857,1.417143,15001000
37221,1.424286,1.539286,1.42,1.526429,115172400
37222,1.514286,1.537143,1.464286,1.5,67138400
37223,1.489286,1.515,1.457857,1.466429,62652800
37224,1.471429,1.478571,1.442143,1.458571,50691200
37225,1.462143,1.531429,1.446429,1.521429,75978000
37228,1.504286,1.52,1.471429,1.503571,45291400
37229,1.503571,1.611429,1.48,1.6,95104800
37230,1.597143,1.716429,1.583571,1.697143,142144800
37231,1.677143,1.678571,1.581429,1.627143,84733600
37232,1.604286,1.622143,1.571429,1.61,50878800
37235,1.592143,1.642143,1.587857,1.61,42502600
37236,1.619286,1.632143,1.546429,1.555714,51368800
37237,1.562143,1.565714,1.517857,1.535,48115200
37238,1.535,1.539286,1.464286,1.5,49460600
37239,1.480714,1.487857,1.435,1.456429,47471200
37242,1.457143,1.5,1.442143,1.472857,43428000
37243,1.492143,1.523571,1.444286,1.500714,58809800
37244,1.47,1.548571,1.462143,1.544286,72489200
37245,1.528571,1.533571,1.472857,1.476429,55216000
37246,1.500714,1.538571,1.485714,1.5,64083600
37249,1.492857,1.532143,1.492857,1.525714,12657400
37251,1.525,1.592857,1.51,1.535,36600200
37252,1.541429,1.589286,1.541429,1.576429,47877200
37253,1.569286,1.642857,1.568571,1.602143,74781000
37256,1.607857,1.618571,1.559286,1.564286,34445600
37258,1.575,1.664286,1.568571,1.664286,132374200
37259,1.642857,1.696429,1.626429,1.684286,153001800
37260,1.667143,1.710714,1.642143,1.692143,102494000
37263,1.694286,1.714286,1.625,1.635714,111146000
37264,1.625,1.646429,1.604286,1.615,112509600
37265,1.628571,1.637857,1.52,1.546429,81958800
37266,1.515714,1.532857,1.446429,1.516429,113184400
37267,1.527857,1.56,1.471429,1.503571,87200400
37270,1.500714,1.528571,1.492857,1.510714,103999000
37271,1.522857,1.554286,1.515,1.55,72580200
37272,1.529286,1.529286,1.464286,1.484286,141723400
37273,1.568571,1.624286,1.562143,1.605714,165144000
37274,1.571429,1.614286,1.568571,1.583571,84702800
37278,1.590714,1.597857,1.558571,1.558571,81828600
37279,1.557143,1.645714,1.542143,1.644286,110819800
37280,1.636429,1.679286,1.635714,1.657857,86000600
37281,1.635,1.672857,1.618571,1.660714,46478600
37284,1.671429,1.682143,1.622857,1.662143,46611600
37285,1.658571,1.681429,1.632143,1.647857,60081000
37286,1.647857,1.724286,1.638571,1.720714,117894000
37287,1.725714,1.766429,1.722143,1.765714,117111400
37288,1.738571,1.782857,1.738571,1.743571,99576400
37291,1.737143,1.822857,1.728571,1.810714,130593400
37292,1.792143,1.855714,1.791429,1.817857,114221800
37293,1.828571,1.855714,1.725,1.762143,149394000
37294,1.760714,1.806429,1.72,1.735714,86958200
37295,1.742857,1.76,1.669286,1.716429,88832800
37298,1.709286,1.785714,1.695714,1.784286,99650600
37299,1.761429,1.788571,1.746429,1.765,56070000
37300,1.766429,1.802857,1.760714,1.786429,78218000
37301,1.789286,1.802143,1.741429,1.757143,65042600
37302,1.752143,1.784286,1.703571,1.707143,65046800
37306,1.697143,1.705,1.605714,1.615714,97564600
37307,1.626429,1.657143,1.596429,1.652143,71360800
37308,1.637143,1.642857,1.532143,1.535714,111687800
37309,1.547143,1.639286,1.535714,1.624286,101619000
37312,1.632143,1.765714,1.597143,1.700714,106712200
37313,1.707857,1.740714,1.660714,1.690714,65032800
37314,1.71,1.732143,1.495714,1.568571,257539800
37315,1.582143,1.613571,1.525,1.55,114234400
37316,1.566429,1.678571,1.558571,1.675,87248000
37319,1.661429,1.755714,1.625714,1.735,87064600
37320,1.725,1.745,1.671429,1.680714,68675600
37321,1.677143,1.738571,1.637857,1.719286,56551600
37322,1.718571,1.752143,1.686429,1.741429,64562400
37323,1.767143,1.792143,1.735714,1.761429,67443600
37326,1.757143,1.795714,1.721429,1.79,65696400
37327,1.750714,1.767143,1.721429,1.765714,63513800
37328,1.740714,1.775,1.725,1.749286,50191400
37329,1.735714,1.757143,1.705,1.745,54324200
37330,1.747143,1.782857,1.732143,1.782143,60225200
37333,1.782143,1.789286,1.737143,1.767143,76139000
37334,1.763571,1.807143,1.735714,1.775,60586400
37335,1.761429,1.795714,1.75,1.78,73579800
37336,1.704286,1.735714,1.661429,1.733571,154088200
37337,1.73,1.754286,1.705,1.720714,50548400
37340,1.719286,1.720714,1.66,1.667857,65707600
37341,1.657143,1.688571,1.642857,1.675714,64460200
37342,1.667857,1.694286,1.661429,1.676429,31925600
37343,1.692857,1.705714,1.675714,1.690714,27113800
37347,1.67,1.764286,1.662857,1.747143,49761600
37348,1.714286,1.735714,1.705,1.719286,50948800
37349,1.717857,1.749286,1.685714,1.696429,53632600
37350,1.690714,1.789286,1.690714,1.778571,84624400
37351,1.782143,1.799286,1.721429,1.767143,69587000
37354,1.725714,1.762857,1.698571,1.754286,65378600
37355,1.756429,1.785714,1.715,1.721429,47882800
37356,1.729286,1.782143,1.715,1.761429,56245000
37357,1.787857,1.8,1.767857,1.775714,101813600
37358,1.786429,1.797857,1.755,1.79,80060400
37361,1.79,1.796429,1.771429,1.785714,74842600
37362,1.796429,1.856429,1.794286,1.838571,153644400
37363,1.852143,1.869286,1.812857,1.865,99062600
37364,1.821429,1.822857,1.777143,1.815,100427600
37365,1.820714,1.820714,1.780714,1.784286,93851800
37368,1.774286,1.780714,1.730714,1.752143,67356800
37369,1.752857,1.77,1.720714,1.732143,58367400
37370,1.735714,1.75,1.691429,1.697857,35112000
37371,1.682857,1.738571,1.682143,1.722857,48550600
37372,1.734286,1.740714,1.642857,1.643571,76245400
37375,1.654286,1.718571,1.649286,1.711429,68072200
37376,1.706429,1.741429,1.696429,1.733571,70240800
37377,1.735,1.735,1.668571,1.712857,53676000
37378,1.700714,1.738571,1.685714,1.692143,59836000
37379,1.683571,1.715714,1.673571,1.679286,57695400
37382,1.667857,1.678571,1.604286,1.617857,62416200
37383,1.638571,1.639286,1.581429,1.605,60687200
37384,1.657143,1.751429,1.645714,1.740714,109170600
37385,1.732143,1.739286,1.7,1.727857,56154000
37386,1.735,1.735,1.641429,1.665714,58849000
37389,1.68,1.720714,1.638571,1.71,66402000
37390,1.746429,1.834286,1.73,1.829286,131626600
37391,1.812143,1.855714,1.774286,1.805714,83956600
37392,1.79,1.817857,1.767857,1.800714,56763000
37393,1.820714,1.841429,1.757857,1.786429,59123400
37396,1.755,1.780714,1.752143,1.767143,67478600
37397,1.773571,1.785714,1.671429,1.675714,70247800
37398,1.669286,1.740714,1.665714,1.737143,72718800
37399,1.746429,1.802857,1.719286,1.798571,92349600
37400,1.785,1.785,1.711429,1.725,41543600
37404,1.692143,1.728571,1.673571,1.712857,37429000
37405,1.708571,1.745714,1.675,1.712857,55448400
37406,1.697857,1.741429,1.679286,1.728571,49093800
37407,1.720714,1.732143,1.662857,1.664286,91373800
37410,1.670714,1.675,1.612857,1.636429,58777600
37411,1.634286,1.645714,1.584286,1.627143,86955400
37412,1.630714,1.630714,1.596429,1.622857,69270600
37413,1.64,1.659286,1.574286,1.582857,64999200
37414,1.554286,1.567143,1.495,1.528571,153094200
37417,1.534286,1.56,1.524286,1.534286,69393800
37418,1.545714,1.55,1.457857,1.461429,87374000
37419,1.457857,1.482143,1.424286,1.435,132179600
37420,1.43,1.432143,1.384286,1.395714,88020800
37421,1.374286,1.454286,1.293571,1.435714,106225000
37424,1.445714,1.473571,1.417857,1.467143,81152400
37425,1.458571,1.470714,1.427143,1.439286,88340000
37426,1.240714,1.257143,1.205714,1.222857,427366800
37427,1.226429,1.257143,1.203571,1.222143,99159200
37428,1.212143,1.249286,1.199286,1.203571,111294400
37431,1.197857,1.266429,1.192857,1.233571,107983400
37432,1.242857,1.262857,1.204286,1.224286,75300400
37433,1.2,1.235,1.141429,1.182143,139738200
37434,1.199286,1.233571,1.172857,1.218571,62914600
37435,1.221429,1.272857,1.214286,1.265714,67464600
37438,1.265,1.277143,1.217857,1.218571,55672400
37439,1.216429,1.225714,1.202143,1.21,76297200
37440,1.200714,1.262857,1.196429,1.253571,49757400
37442,1.265,1.339286,1.265,1.338571,40412400
37445,1.322857,1.329286,1.262857,1.286429,52801000
37446,1.292143,1.306429,1.247143,1.252143,56687400
37447,1.265,1.297857,1.232143,1.237143,51720200
37448,1.232857,1.310714,1.212143,1.307143,93419200
37449,1.325,1.342143,1.232857,1.250714,110873000
37452,1.245,1.328571,1.200714,1.302143,73998400
37453,1.296429,1.326429,1.257857,1.275714,111692000
37454,1.152143,1.157143,1.085,1.116429,303871400
37455,1.107143,1.111429,1.053571,1.070714,139865600
37456,1.05,1.083571,1.037857,1.068571,96301800
37459,1.053571,1.085,1.043571,1.065714,107724400
37460,1.064286,1.080714,1.031429,1.033571,99972600
37461,1.023571,1.087143,1.017857,1.085714,101648400
37462,1.066429,1.067857,1.000714,1.025714,119838600
37463,1.032857,1.037857,0.985714,1.024286,51926000
37466,1.034286,1.078571,1.026429,1.072857,68740000
37467,1.060714,1.107857,1.04,1.102143,88709600
37468,1.1,1.101429,1.064286,1.09,77674800
37469,1.079286,1.101429,1.052143,1.057143,57239000
37470,1.052857,1.071429,1.017857,1.032143,44765000
37473,1.036429,1.05,0.997857,0.999286,51006200
37474,1.015,1.087857,1.005714,1.052857,68013400
37475,1.077857,1.097143,1.025,1.073571,83368600
37476,1.055,1.098571,1.055,1.092857,56837200
37477,1.089286,1.089286,1.053571,1.071429,51429000
37480,1.064286,1.072857,1.049286,1.070714,44941400
37481,1.064286,1.086429,1.039286,1.042143,67467400
37482,1.047857,1.096429,1.038571,1.083571,99771000
37483,1.089286,1.125,1.072143,1.115,80519600
37484,1.103571,1.15,1.091429,1.129286,61306000
37487,1.127143,1.160714,1.122857,1.141429,54139400
37488,1.140714,1.149286,1.109286,1.136429,46656400
37489,1.143571,1.16,1.103571,1.151429,50607200
37490,1.157143,1.160714,1.118571,1.140714,64577800
37491,1.135714,1.137857,1.103571,1.123571,40811400
37494,1.139286,1.139286,1.082857,1.109286,47492200
37495,1.122143,1.124286,1.050714,1.060714,65557800
37496,1.057143,1.08,1.046429,1.05,61993400
37497,1.046429,1.077143,1.036429,1.05,41042400
37498,1.052143,1.081429,1.041429,1.053571,48379800
37502,1.035,1.039286,1.003571,1.003571,69234200
37503,1.014286,1.055714,1.012143,1.034286,105165200
37504,1.015714,1.025714,1.003571,1.012857,56544600
37505,1.036429,1.046429,1.016429,1.027143,45397800
37508,1.02,1.037857,1.010714,1.026429,39561200
37509,1.029286,1.035,1.008571,1.023571,62367200
37510,1.024286,1.042857,1.010714,1.020714,50603000
37511,1.014286,1.036429,1.008571,1.01,67457600
37512,1.009286,1.024286,1.003571,1.012143,70737800
37515,1.01,1.043571,1.008571,1.035714,71660400
37516,1.040714,1.073571,1.040714,1.057143,106999200
37517,1.049286,1.077857,1.037143,1.072857,82160400
37518,1.053571,1.057143,1.034286,1.041429,51486400
37519,1.044286,1.067143,1.037143,1.062143,88197200
37522,1.054286,1.068571,1.032143,1.060714,65927400
37523,1.028571,1.058571,1.028571,1.045714,62665400
37524,1.049286,1.083571,1.046429,1.066429,63670600
37525,1.078571,1.085,1.039286,1.05,52161200
37526,1.035,1.060714,1.034286,1.051429,51538200
37529,1.028571,1.040714,1.01,1.035714,59424400
37530,1.042143,1.042857,1,1.036429,85605800
37531,1.023571,1.045,1.007143,1.012143,57337000
37532,1.012857,1.042857,1.004286,1.021429,54474000
37533,1.025714,1.028571,0.999286,1.002143,47706400
37536,0.997857,1.015,0.982857,0.983571,61174400
37537,0.992857,0.997143,0.954286,0.977143,113411200
37538,0.967143,0.989286,0.957857,0.970714,89171600
37539,0.973571,1.015714,0.97,1.007857,80393600
37540,1.017857,1.055714,1.007143,1.036429,73669400
37543,1.039286,1.07,1.031429,1.055,48601000
37544,1.087143,1.089286,1.055714,1.082857,101379600
37545,1.061429,1.080714,0.992857,1.04,76906200
37546,1.015,1.027143,0.998571,1.007857,117324200
37547,1,1.025,0.995,1.024286,72074800
37550,1.018571,1.045,1,1.04,59630200
37551,1.033571,1.062857,1.018571,1.05,54537000
37552,1.045,1.07,1.035714,1.062857,52259200
37553,1.072857,1.086429,1.039286,1.049286,43687000
37554,1.049286,1.103571,1.042143,1.101429,69767600
37557,1.110714,1.139286,1.089286,1.115,87325000
37558,1.112143,1.134286,1.068571,1.102857,64794800
37559,1.106429,1.169286,1.105714,1.141429,67669000
37560,1.142143,1.174286,1.137143,1.147857,73959200
37561,1.138571,1.178571,1.135,1.168571,47457200
37564,1.178571,1.241429,1.167857,1.206429,94204600
37565,1.196429,1.211429,1.167857,1.207143,52673600
37566,1.22,1.237143,1.192857,1.23,54097400
37567,1.21,1.221429,1.129286,1.142857,84044800
37568,1.143571,1.157143,1.108571,1.131429,47516000
37571,1.124286,1.135,1.08,1.082857,38243800
37572,1.094286,1.145714,1.091429,1.117143,55948200
37573,1.107143,1.147857,1.091429,1.113571,57934800
37574,1.135714,1.172143,1.127143,1.164286,35428400
37575,1.159286,1.16,1.125714,1.139286,40248600
37578,1.156429,1.157143,1.108571,1.117857,41144600
37579,1.110714,1.125,1.072143,1.090714,52738000
37580,1.092857,1.121429,1.089286,1.109286,52185000
37581,1.135714,1.174286,1.125,1.167857,104620600
37582,1.149286,1.164286,1.135714,1.143571,56964600
37585,1.145,1.152857,1.122143,1.140714,49856800
37586,1.132143,1.135714,1.090714,1.100714,60065600
37587,1.114286,1.132857,1.103571,1.122857,71699600
37589,1.127857,1.134286,1.100714,1.107143,35858200
37592,1.135714,1.15,1.072143,1.084286,99685600
37593,1.085714,1.095714,1.078571,1.082857,56967400
37594,1.084286,1.085,1.035714,1.069286,81439400
37595,1.073571,1.077143,1.037857,1.045,60849600
37596,1.046429,1.085,1.037143,1.067857,61339600
37599,1.067143,1.067857,1.047857,1.053571,59021200
37600,1.053571,1.103571,1.052143,1.091429,77152600
37601,1.092857,1.106429,1.077143,1.106429,63375200
37602,1.107857,1.110714,1.072143,1.085,37335200
37603,1.081429,1.082143,1.046429,1.056429,41195000
37606,1.057857,1.078571,1.043571,1.060714,62906200
37607,1.060714,1.085,1.047143,1.077143,55665400
37608,1.057143,1.061429,1.035714,1.040714,37675400
37609,1.037857,1.065714,1.007143,1.014286,86879800
37610,1.020714,1.04,0.984286,1.01,79524200
37613,1.011429,1.039286,1.008571,1.035,31456600
37614,1.031429,1.033571,1.021429,1.025714,9835000
37616,1.03,1.057857,1.02,1.028571,21355600
37617,1.022143,1.027143,1.000714,1.004286,20008800
37620,1.005714,1.010714,0.988571,1.005,38760400
37621,1,1.025714,0.996429,1.023571,50181600
37623,1.025714,1.065714,1.025,1.057143,45357200
37624,1.057143,1.066429,1.042143,1.064286,36863400
37627,1.073571,1.098571,1.062857,1.064286,97633200
37628,1.056429,1.071429,1.033571,1.060714,85586200
37629,1.041429,1.050714,1.031429,1.039286,57411200
37630,1.044286,1.065714,1.035714,1.048571,53813200
37631,1.041429,1.058571,1.035,1.051429,43775200
37634,1.064286,1.064286,1.025714,1.045,44735600
37635,1.049286,1.058571,1.035,1.043571,46715200
37636,1.042143,1.05,1.018571,1.030714,92782200
37637,1.015,1.054286,1.015,1.044286,139767600
37638,1.04,1.04,1.005714,1.007143,66690400
37642,1.015,1.029286,1,1.001429,63364000
37643,0.998571,1.010714,0.985714,0.991429,53785200
37644,1.003571,1.025714,0.996429,1.012143,57064000
37645,1.017143,1.017143,0.968571,0.985714,76367200
37648,0.977143,1.035714,0.975,1.009286,97851600
37649,1.017143,1.049286,1.011429,1.041429,71563800
37650,1.039286,1.078571,1.021429,1.066429,93261000
37651,1.07,1.076429,1.020714,1.022857,101764600
37652,1.013571,1.039286,1.003571,1.025714,85306200
37655,1.029286,1.065,1.025,1.047143,66196200
37656,1.032143,1.046429,1.022143,1.042857,79353400
37657,1.050714,1.066429,1.031429,1.032143,55403600
37658,1.025714,1.042143,1.015714,1.030714,44787400
37659,1.039286,1.042857,1.005,1.010714,67425400
37662,1.018571,1.040714,1.004286,1.025,41972000
37663,1.035714,1.045,1.014286,1.025,41195000
37664,1.019286,1.042857,1.019286,1.027857,57171800
37665,1.029286,1.045714,1.017143,1.038571,52123400
37666,1.043571,1.051429,1.025,1.047857,60824400
37670,1.053571,1.092857,1.051429,1.090714,72724400
37671,1.076429,1.082143,1.048571,1.060714,60092200
37672,1.060714,1.068571,1.050714,1.055,56088200
37673,1.058571,1.075714,1.046429,1.071429,39361000
37676,1.061429,1.073571,0.985714,1.052857,45063200
37677,1.048571,1.077143,1.041429,1.072857,47160400
37678,1.070714,1.072857,1.034286,1.035714,54273800
37679,1.040714,1.071429,1.036429,1.061429,38585400
37680,1.061429,1.077857,1.055,1.072143,48774600
37683,1.072143,1.082857,1.039286,1.046429,50940400
37684,1.052857,1.057857,1.031429,1.04,31603600
37685,1.043571,1.057143,1.037143,1.044286,31670800
37686,1.041429,1.042857,1.028571,1.04,24964800
37687,1.033571,1.050714,1.022143,1.037857,50246000
37690,1.036429,1.047857,1.021429,1.026429,33643400
37691,1.025714,1.035,1.008571,1.016429,40297600
37692,1.012143,1.027857,1.004286,1.015714,55640200
37693,1.033571,1.057143,1.012143,1.051429,83861400
37694,1.048571,1.072143,1.045714,1.055714,38274600
37697,1.063571,1.076429,1.050714,1.072143,99978200
37698,1.071429,1.077857,1.058571,1.071429,57495200
37699,1.076429,1.082143,1.056429,1.067857,35329000
37700,1.066429,1.070714,1.042857,1.065,40794600
37701,1.077857,1.082143,1.058571,1.071429,74487000
37704,1.047857,1.057143,1.025,1.026429,40275200
37705,1.029286,1.059286,1.026429,1.039286,41924400
37706,1.039286,1.04,1.021429,1.029286,44585800
37707,1.022857,1.05,1.022857,1.035,30598400
37708,1.028571,1.044286,1.026429,1.040714,36325800
37711,1.023571,1.037857,1.002857,1.01,64164800
37712,1.014286,1.022143,1.005,1.011429,38585400
37713,1.025714,1.049286,1.019286,1.042857,42842800
37714,1.04,1.05,1.025,1.032857,36428000
37715,1.037143,1.047857,1.027857,1.029286,36505000
37718,1.060714,1.067857,1.029286,1.035,49215600
37719,1.036429,1.046429,1.025714,1.032143,32233600
37720,1.037143,1.044286,1.01,1.013571,36681400
37721,1.014286,1.027857,1.014286,1.026429,26775000
37722,1.003571,1.031429,0.923571,0.942857,348177200
37725,0.979286,0.982143,0.964286,0.97,125739600
37726,0.970714,0.971429,0.95,0.956429,75992000
37727,0.927857,0.976429,0.922857,0.945714,254044000
37728,0.942857,0.946429,0.908571,0.937143,154064400
37732,0.937857,0.942143,0.927143,0.938571,38080000
37733,0.941429,0.972857,0.935,0.965,75142200
37734,0.966429,0.973571,0.954286,0.97,52420200
37735,0.965714,0.972143,0.928571,0.96,81277000
37736,0.961429,0.97,0.945,0.953571,51329600
37739,0.962857,0.997143,0.959286,0.99,159199600
37740,0.998571,1.011429,0.97,1.004286,114559200
37741,0.995,1.025,0.989286,1.015714,114543800
37742,1.017857,1.027857,1,1.025714,85689800
37743,1.032857,1.042143,1.024286,1.032143,80295600
37746,1.055,1.205714,1.053571,1.149286,388927000
37747,1.151429,1.278571,1.15,1.25,378623000
37748,1.237857,1.302857,1.222143,1.260714,263594800
37749,1.264286,1.290714,1.235,1.285714,171934000
37750,1.309286,1.314286,1.277143,1.307143,147096600
37753,1.296429,1.338571,1.295,1.325714,104843200
37754,1.316429,1.355,1.282143,1.333571,111699000
37755,1.345,1.345714,1.316429,1.325,88872000
37756,1.328571,1.346429,1.319286,1.337857,71248800
37757,1.327857,1.357857,1.305714,1.342857,85407000
37760,1.323571,1.332143,1.29,1.292857,111472200
37761,1.292857,1.297143,1.257143,1.270714,104055000
37762,1.270714,1.292143,1.262143,1.275,76252400
37763,1.277857,1.314286,1.267143,1.302857,44615200
37764,1.300714,1.318571,1.282857,1.308571,51679600
37768,1.282857,1.35,1.279286,1.348571,72532600
37769,1.321429,1.332857,1.296429,1.305714,84919800
37770,1.306429,1.321429,1.278571,1.292857,83441400
37771,1.294286,1.298571,1.252143,1.282143,95687200
37774,1.292857,1.306429,1.233571,1.246429,104647200
37775,1.245714,1.262143,1.215714,1.236429,90214600
37776,1.235714,1.270714,1.224286,1.257143,67800600
37777,1.246429,1.267143,1.237857,1.26,51374400
37778,1.267143,1.288571,1.224286,1.225,60347000
37781,1.21,1.217143,1.187857,1.199286,64988000
37782,1.206429,1.235,1.196429,1.227143,44161600
37783,1.225,1.250714,1.200714,1.246429,56278600
37784,1.253571,1.277143,1.246429,1.269286,63147000
37785,1.267857,1.282143,1.223571,1.244286,47811400
37788,1.257143,1.305,1.246429,1.305,59631600
37789,1.315,1.321429,1.285,1.299286,44366000
37790,1.317857,1.391429,1.307857,1.365714,113745800
37791,1.382857,1.400714,1.340714,1.367143,95382000
37792,1.382143,1.398571,1.35,1.371429,89136600
37795,1.378571,1.406429,1.339286,1.361429,76840400
37796,1.390714,1.405,1.337143,1.341429,128595600
37797,1.347143,1.385714,1.336429,1.363571,82453000
37798,1.335714,1.38,1.335714,1.377857,40426400
37799,1.378571,1.379286,1.32,1.337857,91448000
37802,1.334286,1.372143,1.327857,1.361429,55538000
37803,1.347857,1.37,1.322143,1.363571,45248000
37804,1.359286,1.385714,1.358571,1.376429,81324600
37805,1.357143,1.396429,1.355714,1.366429,34442800
37809,1.376429,1.441429,1.366429,1.419286,71568000
37810,1.394286,1.464286,1.392143,1.457143,64184400
37811,1.443571,1.460714,1.420714,1.420714,53411400
37812,1.42,1.424286,1.383571,1.398571,42733600
37813,1.404286,1.428571,1.395,1.417857,34214600
37816,1.429286,1.457143,1.419286,1.421429,47101600
37817,1.43,1.445714,1.387857,1.400714,51661400
37818,1.426429,1.428571,1.384286,1.419286,62732600
37819,1.442143,1.496429,1.437857,1.492857,187803000
37820,1.492857,1.512857,1.457143,1.49,74709600
37823,1.477857,1.485714,1.45,1.472143,45952200
37824,1.490714,1.497143,1.464286,1.485714,49606200
37825,1.496429,1.497143,1.461429,1.485,35758800
37826,1.502857,1.535714,1.455714,1.465,57309000
37827,1.457857,1.540714,1.457143,1.538571,54171600
37830,1.535714,1.535714,1.49,1.499286,42589400
37831,1.499286,1.505714,1.465714,1.48,49280000
37832,1.483571,1.492857,1.440714,1.448571,43398600
37833,1.481429,1.525,1.469286,1.505714,75366200
37834,1.5,1.519286,1.474286,1.480714,37401000
37837,1.466429,1.535714,1.448571,1.515,57528800
37838,1.525,1.528571,1.435714,1.455714,62360200
37839,1.432857,1.440714,1.392857,1.402143,61366200
37840,1.409286,1.435,1.387143,1.423571,43594600
37841,1.436429,1.437857,1.4,1.402857,34414800
37844,1.415714,1.423571,1.393571,1.404286,34307000
37845,1.411429,1.414286,1.39,1.407143,41109600
37846,1.418571,1.452857,1.398571,1.441429,71024800
37847,1.443571,1.452143,1.424286,1.426429,48195000
37848,1.43,1.433571,1.404286,1.407857,31466400
37851,1.418571,1.457857,1.408571,1.452857,48193600
37852,1.455,1.460714,1.428571,1.451429,33422200
37853,1.441429,1.519286,1.438571,1.500714,68303200
37854,1.502143,1.550714,1.496429,1.548571,63831600
37855,1.557857,1.571429,1.474286,1.491429,62566000
37858,1.484286,1.493571,1.463571,1.49,34445600
37859,1.482143,1.505,1.453571,1.503571,41239800
37860,1.493571,1.534286,1.475714,1.534286,56425600
37861,1.523571,1.587143,1.523571,1.585,79906400
37862,1.585714,1.632143,1.575,1.615,65788800
37866,1.618571,1.635714,1.6,1.632143,60533200
37867,1.628571,1.665714,1.625714,1.639286,67207000
37868,1.654286,1.660714,1.626429,1.630714,49945000
37869,1.623571,1.653571,1.600714,1.607143,60033400
37872,1.605714,1.627857,1.605,1.624286,41811000
37873,1.609286,1.619286,1.58,1.597857,45092600
37874,1.589286,1.615,1.579286,1.584286,56222600
37875,1.589286,1.627857,1.578571,1.611429,53421200
37876,1.607857,1.652857,1.593571,1.65,44997400
37879,1.629286,1.635714,1.58,1.586429,56711200
37880,1.586429,1.620714,1.585714,1.597143,67251800
37881,1.597857,1.598571,1.560714,1.58,72349200
37882,1.578571,1.642143,1.567857,1.634286,63226800
37883,1.634286,1.646429,1.602143,1.612857,51489200
37886,1.584286,1.607143,1.565714,1.577143,44955400
37887,1.572857,1.604286,1.562857,1.602143,33112800
37888,1.586429,1.593571,1.505714,1.522857,75321400
37889,1.524286,1.526429,1.446429,1.459286,143595200
37890,1.45,1.55,1.439286,1.477857,86812600
37893,1.535,1.547857,1.475,1.521429,91425600
37894,1.506429,1.515714,1.46,1.48,71356600
37895,1.479286,1.507143,1.442143,1.485,59028200
37896,1.485714,1.485714,1.448571,1.469286,51014600
37897,1.499286,1.561429,1.491429,1.549286,74900000
37900,1.547857,1.595,1.541429,1.592143,67082400
37901,1.575,1.672143,1.565,1.658571,104543600
37902,1.660714,1.681429,1.623571,1.647143,107167200
37903,1.664286,1.690714,1.627857,1.675,86937200
37904,1.678571,1.700714,1.669286,1.691429,43709400
37907,1.695,1.743571,1.694286,1.739286,69966400
37908,1.737143,1.767143,1.727857,1.753571,68854800
37909,1.775,1.786429,1.755714,1.772857,152525800
37910,1.7,1.702857,1.600714,1.660714,243920600
37911,1.67,1.677857,1.602143,1.625,89952800
37914,1.614286,1.667143,1.598571,1.658571,69783000
37915,1.665,1.671429,1.625,1.655714,44115400
37916,1.638571,1.657143,1.62,1.625714,40399800
37917,1.623571,1.653571,1.613571,1.642143,41302800
37918,1.611429,1.632143,1.587857,1.614286,54964000
37921,1.625,1.635,1.606429,1.614286,40503400
37922,1.611429,1.697857,1.6,1.694286,62928600
37923,1.679286,1.707143,1.667143,1.692143,66770200
37924,1.713571,1.714286,1.633571,1.649286,65139200
37925,1.664286,1.667857,1.627143,1.635,54538400
37928,1.630714,1.664286,1.627143,1.653571,75710600
37929,1.647857,1.65,1.613571,1.636429,62308400
37930,1.63,1.652143,1.605,1.645,80617600
37931,1.636429,1.653571,1.617857,1.651429,99268400
37932,1.656429,1.66,1.603571,1.607143,52536400
37935,1.603571,1.617857,1.56,1.564286,58569000
37936,1.564286,1.572857,1.534286,1.538571,53768400
